fips_state_code,traffic_volume_counted_after_0000_to_0100,traffic_volume_counted_after_0100_to_0200,traffic_volume_counted_after_0200_to_0300,traffic_volume_counted_after_0300_to_0400,traffic_volume_counted_after_0400_to_0500,traffic_volume_counted_after_0500_to_0600,traffic_volume_counted_after_0600_to_0700,traffic_volume_counted_after_0700_to_0800,traffic_volume_counted_after_0800_to_0900,traffic_volume_counted_after_0900_to_1000,traffic_volume_counted_after_1000_to_1100,traffic_volume_counted_after_1100_to_1200,traffic_volume_counted_after_1200_to_1300,traffic_volume_counted_after_1300_to_1400,traffic_volume_counted_after_1400_to_1500,traffic_volume_counted_after_1500_to_1600,traffic_volume_counted_after_1600_to_1700,traffic_volume_counted_after_1700_to_1800,traffic_volume_counted_after_1800_to_1900,traffic_volume_counted_after_1900_to_2000,traffic_volume_counted_after_2000_to_2100,traffic_volume_counted_after_2100_to_2200,traffic_volume_counted_after_2200_to_2300,traffic_volume_counted_after_2300_to_2400,latitude,longitude,national_highway_system
1,65.8125,54.597993827160494,50.15817901234568,56.49691358024691,87.86342592592592,147.84413580246914,214.93055555555554,266.36574074074076,271.78395061728395,293.7391975308642,315.74691358024694,327.49074074074076,346.6712962962963,357.1936728395062,367.2283950617284,378.69058641975306,406.4104938271605,384.1604938271605,288.05941358024694,216.01466049382717,171.96141975308643,140.86111111111111,113.92824074074075,85.45679012345678,30.948139,87.860656,Y
1,73.38166144200628,62.95141065830721,58.425548589341695,57.81426332288401,69.46865203761756,98.53761755485894,146.89184952978056,203.74921630094045,264.0258620689655,343.8918495297806,401.6473354231975,438.0384012539185,446.93260188087777,456.90047021943576,456.48902821316614,433.40438871473356,405.9921630094044,363.2445141065831,301.0713166144201,244.00862068965517,197.73275862068965,161.68887147335423,125.08307210031347,93.84404388714734,31.355535999999997,87.072863,Y
1,149.44134897360703,121.26319648093842,110.37463343108504,136.52272727272728,251.39882697947215,348.16568914956014,456.80205278592376,546.5337243401759,542.0520527859237,618.8291788856305,707.9926686217009,767.0630498533725,787.7719941348973,810.7727272727273,828.2441348973607,881.0865102639297,889.5586510263929,846.7939882697947,624.4882697947214,479.93548387096774,395.53958944281527,332.2763929618768,260.3541055718475,214.39149560117303,30.49907,88.321659,Y
1,79.65277777777777,63.580555555555556,54.419444444444444,63.68611111111111,94.54722222222222,155.09166666666667,248.35833333333332,333.5388888888889,377.73333333333335,424.18055555555554,473.56666666666666,504.11944444444447,508.93055555555554,518.1555555555556,523.9083333333333,515.3666666666667,521.5694444444445,493.65833333333336,396.2472222222222,296.9611111111111,238.51388888888889,195.44166666666666,149.01388888888889,109.37777777777778,30.574586,87.415272,Y
1,80.27827380952381,67.22767857142857,60.484375,60.96800595238095,71.79166666666667,88.171875,120.91369047619048,171.26934523809524,220.1703869047619,269.01785714285717,306.34375,324.47247023809524,331.79761904761904,347.3363095238095,357.95684523809524,354.6034226190476,338.48065476190476,309.41964285714283,263.9449404761905,224.80729166666666,187.48809523809524,155.22991071428572,128.39732142857142,103.51934523809524,32.71431,88.127669,Y
1,97.72222222222223,80.83333333333333,80.125,95.68055555555556,132.01388888888889,174.04166666666666,226.54166666666666,270.22222222222223,327.68055555555554,401.97222222222223,455.09722222222223,483.30555555555554,488.5833333333333,514.6805555555555,521.0972222222222,510.15277777777777,500.90277777777777,453.40277777777777,383.7638888888889,325.1111111111111,260.09722222222223,202.45833333333334,166.11111111111111,124.66666666666667,33.663701,85.381224,Y
1,73.33231707317073,60.03353658536585,52.78048780487805,59.41082317073171,81.63643292682927,129.2934451219512,188.8201219512195,242.8467987804878,285.0967987804878,337.0762195121951,380.7644817073171,404.0876524390244,418.2698170731707,431.3978658536585,435.5121951219512,433.0144817073171,425.6448170731707,389.3628048780488,314.1737804878049,243.84908536585365,197.40625,165.37728658536585,131.06173780487805,96.62423780487805,30.999394,87.685637,Y
1,38.91909620991254,33.21064139941691,32.24927113702624,36.36224489795919,49.82871720116618,73.33090379008746,110.86297376093295,154.60131195335276,185.67638483965015,219.0225947521866,241.38483965014578,245.21501457725947,246.99927113702623,254.48833819241983,259.115889212828,255.6567055393586,251.0765306122449,225.0838192419825,185.56851311953352,148.98469387755102,118.23032069970846,95.10131195335276,72.47740524781341,52.01093294460642,34.169901,85.969732,Y
1,300.3080568720379,240.66892349356803,185.48002708192283,138.24712254570073,104.71022342586323,79.76777251184834,62.78469871360867,55.51387948544347,58.593094109681786,77.73527420446852,120.22545700744753,184.44549763033174,261.8551117129316,304.8747461069736,349.07109004739334,398.89370345294515,423.54096140826,434.86729857819904,447.51861882193634,467.24712254570073,480.4624238320921,476.4272173324306,445.2769126607989,372.3865944482058,34.844252000000004,86.933136,Y
1,645.9884225759769,515.1989869753979,432.91461649782923,378.5918958031838,332.7713458755427,301.404486251809,260.54052098408107,232.4435600578871,220.2561505065123,230.2590448625181,288.5723589001447,367.3523878437048,456.1968162083936,531.4298118668596,555.2525325615051,596.6599131693198,666.1454413892909,717.5723589001448,740.540520984081,757.0513748191028,778.0332850940665,811.3140376266281,824.5976845151954,786.3227206946455,30.49907,88.321659,Y
1,464.80970873786407,368.68252427184467,303.47281553398057,243.51844660194175,183.473786407767,137.81456310679613,105.326213592233,84.83009708737865,87.0883495145631,105.96990291262136,162.66504854368932,300.626213592233,470.80970873786407,519.9398058252427,506.2378640776699,539.0184466019417,583.6067961165048,612.4834951456311,638.4378640776699,656.826213592233,685.0407766990292,721.2650485436893,710.1592233009709,610.2126213592232,32.392695,85.984328,Y
1,230.28205128205127,178.9059829059829,143.17094017094018,153.67094017094018,221.86752136752136,406.1837606837607,855.5512820512821,1411.431623931624,1156.7222222222222,1165.2478632478633,1228.2948717948718,1270.6153846153845,1309.7692307692307,1364.2905982905984,1429.354700854701,1509.9273504273503,1608.1965811965813,1560.7521367521367,1204.034188034188,850.6495726495726,645.1239316239316,526.3931623931624,426.4017094017094,304.5769230769231,30.574031,87.413528,Y
1,134.21416083916083,98.60751748251748,76.7194055944056,72.2132867132867,82.7840909090909,128.03583916083917,229.5262237762238,361.5437062937063,452.0769230769231,476.784965034965,530.8863636363636,574.8531468531469,587.0673076923077,601.2473776223776,632.1547202797203,670.0017482517483,698.1730769230769,696.4134615384615,631.8723776223776,490.1949300699301,389.7019230769231,312.8645104895105,245.2596153846154,182.2631118881119,34.430763,86.899771,Y
1,46.333333333333336,31.695778748180494,26.329694323144103,28.914119359534208,58.351528384279476,140.81804949053858,237.1688500727802,407.9090247452693,288.1026200873362,290.6280931586608,317.78893740902475,351.34497816593887,392.0429403202329,404.8580786026201,449.36899563318775,490.7183406113537,478.06259097525475,471.4912663755459,354.7117903930131,274.7430858806405,207.78311499272198,167.40320232896653,120.67976710334788,76.6353711790393,33.991683,86.015522,Y
1,222.97496947496947,150.58058608058607,121.71245421245422,127.94627594627595,196.2002442002442,443.4139194139194,978.5384615384615,1335.9468864468865,1234.7338217338217,1131.8186813186812,1142.7490842490843,1209.930402930403,1303.065934065934,1330.467032967033,1399.6117216117216,1475.9255189255189,1492.6385836385837,1443.9420024420024,1236.4133089133088,968.2203907203907,758.2612942612942,661.5848595848596,514.5952380952381,358.9230769230769,33.450324,86.818117,Y
1,170.60384615384615,118.97576923076923,99.05961538461538,105.08730769230769,152.27846153846153,329.9342307692308,646.6488461538462,863.8203846153846,781.5507692307692,718.243076923077,741.6415384615385,776.4038461538462,832.636923076923,857.7192307692308,928.3946153846153,975.8926923076923,978.0553846153846,896.5661538461538,748.4165384615385,608.0396153846153,494.41769230769233,430.3115384615385,352.7296153846154,262.8657692307692,33.514003,86.822742,Y
1,176.062125748503,131.30913173652695,117.72005988023952,136.64520958083833,203.25,435.6362275449102,681.5516467065868,909.7275449101796,776.6339820359282,736.6017964071856,761.3615269461078,779.7170658682635,815.3458083832336,873.6482035928144,939.5913173652694,1033.6751497005987,1075.8577844311378,1048.7649700598802,763.6654191616766,586.5935628742515,475.17664670658684,425.09730538922156,351.89146706586826,275.9431137724551,33.434537,86.95409599999999,Y
1,189.711,135.693,110.953,118.2185,168.9635,361.7975,644.4785,864.908,738.6425,692.6395,711.368,736.054,785.118,838.5325,905.403,979.949,1003.9075,966.563,767.5555,622.648,526.298,462.611,384.9785,292.243,33.514309999999995,86.871604,Y
1,87.90564102564103,72.06410256410257,68.20615384615385,74.28051282051283,110.24820512820513,208.16358974358974,405.17846153846153,619.7241025641025,489.6948717948718,435.6441025641026,447.4374358974359,472.6307692307692,503.35333333333335,521.3774358974359,554.9815384615384,613.0635897435898,677.9097435897436,684.3461538461538,458.09641025641025,334.6225641025641,258.7430769230769,212.98153846153846,167.19897435897437,122.7148717948718,33.543834000000004,86.677408,Y
1,95.99260450160772,63.71736334405145,50.43922829581994,52.142765273311895,81.6170418006431,187.183922829582,426.93922829581993,675.7771704180064,628.0038585209003,582.8340836012861,616.2450160771704,690.7649517684888,752.5569131832798,775.2051446945337,795.1858520900322,859.4408360128617,940.044694533762,931.5996784565916,729.5983922829582,546.3987138263666,431.6376205787781,352.4315112540193,242.13376205787782,155.24501607717042,33.389515,86.79539799999999,Y
1,110.65107526881721,89.1763440860215,92.91236559139784,135.15591397849462,283.2752688172043,647.7188172043011,958.8102150537634,985.0295698924731,885.9569892473119,843.5962365591398,856.3827956989247,899.2209677419355,930.0661290322581,957.171505376344,1014.8134408602151,1098.4478494623656,1111.4263440860216,938.0123655913978,685.4543010752689,519.0623655913978,414.56129032258065,325.35537634408604,237.03118279569892,159.7021505376344,33.351553,86.78018900000001,Y
1,119.08685800604229,83.98791540785498,73.09743202416918,83.3916163141994,136.31722054380666,320.9735649546828,781.6665407854985,1071.1578549848944,932.2851208459215,837.440332326284,828.0271903323263,865.5388972809668,917.7522658610272,938.9958459214502,988.6182024169184,1086.6842900302115,1216.696752265861,1163.3183534743202,843.2190332326284,596.8266616314199,460.58761329305133,373.3889728096677,275.95543806646526,187.07515105740183,33.385141,86.782877,Y
1,152.17533718689788,104.3092485549133,86.44315992292871,94.71531791907515,148.12668593448942,315.71868978805395,693.7634874759152,952.5207129094413,891.7124277456647,863.9532755298651,863.8680154142581,922.8198458574182,991.235549132948,1003.8790944123314,1035.7601156069363,1112.0231213872833,1185.5390173410406,1163.670520231214,926.4812138728323,699.6387283236994,560.8631984585742,474.7369942196532,350.20423892100195,238.09152215799614,33.404866,86.792106,Y
1,176.54748603351956,119.48603351955308,99.78026070763501,109.72718808193669,171.36405959031657,388.15456238361264,849.8752327746741,1051.0903165735567,961.9320297951583,909.413407821229,906.7327746741155,957.0018621973929,1028.9162011173185,1050.8500931098697,1098.9869646182494,1168.4469273743016,1236.2411545623836,1202.9497206703911,971.5297951582868,756.3361266294227,621.4599627560522,534.8221601489757,403.05027932960894,276.0698324022346,33.426857,86.819621,Y
1,200.33983983983984,133.94844844844846,111.96346346346347,118.74074074074075,184.82932932932934,417.7997997997998,965.1101101101101,1310.946946946947,1195.6326326326325,1108.6596596596596,1102.6136136136136,1165.5635635635635,1253.5295295295296,1283.9534534534534,1359.3428428428429,1456.7257257257256,1522.3573573573574,1476.9354354354355,1205.0655655655655,918.4329329329329,715.9934934934935,619.8923923923924,468.9104104104104,319.96046046046047,33.441084000000004,86.821699,Y
1,91.8331881533101,64.6729094076655,54.59451219512195,62.086236933797906,98.52134146341463,227.35452961672473,484.926393728223,755.7648083623693,644.5400696864111,565.2033972125436,554.6681184668989,582.2412891986063,621.6650696864111,647.4028745644599,677.7064459930314,756.830574912892,846.942944250871,860.7905052264808,636.4516550522648,463.11149825783974,367.2465156794425,298.3022648083624,209.65287456445992,145.45731707317074,33.364872999999996,86.84226899999999,Y
1,142.36063708759954,96.95620022753128,79.29408418657566,85.04266211604096,127.54209328782707,291.3265073947668,694.6063708759955,1170.8953356086463,1039.277588168373,886.4379977246872,889.2883959044368,967.9351535836178,1022.3418657565416,1060.2605233219567,1106.2076222980659,1223.4283276450512,1355.2815699658704,1331.9994311717862,992.0244596131968,723.8390216154721,586.4419795221843,485.09215017064844,343.16439135381114,225.6325369738339,33.42412,86.74812299999999,Y
1,118.893359375,87.098046875,76.783984375,89.45234375,136.404296875,296.85625,552.294140625,720.644140625,650.011328125,608.39296875,636.56953125,671.11171875,709.34453125,735.228125,790.223828125,854.131640625,880.5265625,824.69375,638.596484375,491.936328125,388.53203125,325.98203125,252.9515625,181.34765625,33.531665999999994,86.824709,Y
1,134.69758064516128,98.98905529953917,87.3139400921659,103.9389400921659,163.78398617511522,361.522465437788,668.1947004608295,855.3214285714286,767.0783410138249,717.7920506912442,752.1653225806451,791.2926267281106,835.0437788018434,870.4625576036866,929.5426267281106,1009.7903225806451,1045.5938940092167,969.7344470046083,745.5178571428571,570.0259216589861,445.9953917050691,373.2160138248848,288.2315668202765,203.90898617511522,33.534438,86.82373299999999,Y
1,102.316,75.416,66.836,82.58,137.48,308.492,601.968,772.484,685.968,612.752,616.088,635.12,668.48,692.18,745.416,831.408,889.408,825.716,629.324,474.848,374.972,308.292,235.184,163.744,33.545526,86.82744100000001,Y
1,89.99173553719008,67.20202020202021,59.570247933884296,73.52249770431588,122.20018365472912,281.9981634527089,545.6629935720845,714.2139577594123,601.1524334251607,533.9063360881543,541.2378328741966,559.9320477502296,598.4380165289256,615.4040404040404,663.5252525252525,736.2543617998164,773.8301193755739,737.198347107438,549.8007346189164,416.1322314049587,326.28374655647383,265.60881542699724,200.34710743801654,139.11202938475665,33.553719,86.83093000000001,Y
1,222.09311224489795,161.9234693877551,137.0344387755102,144.18239795918367,195.49617346938774,390.0969387755102,677.5765306122449,908.9183673469388,819.0267857142857,790.9859693877551,824.7257653061224,861.6900510204082,913.4158163265306,969.9400510204082,1044.8329081632653,1101.2270408163265,1109.7079081632653,1039.4489795918366,864.218112244898,715.6505102040817,590.579081632653,525.6352040816327,442.9566326530612,344.890306122449,33.520468,86.835355,Y
1,206.7091988130564,149.42640949554897,127.13086053412462,135.32581602373887,205.9905044510386,412.3706231454006,725.8186943620178,879.2848664688428,840.4192878338279,814.779821958457,836.7878338278932,874.0649851632047,920.9083086053413,965.1501483679525,1026.93412462908,1080.2566765578636,1081.8492581602375,1022.4112759643917,850.4091988130564,689.9658753709199,571.0083086053412,502.42106824925816,420.18486646884276,313.35311572700294,33.520489000000005,86.820255,Y
1,85.73793859649123,59.60964912280702,50.68859649122807,59.50109649122807,105.8969298245614,253.05921052631578,540.1589912280701,658.9594298245614,553.8870614035088,511.4375,508.1458333333333,531.7839912280701,564.3848684210526,578.2905701754386,616.8629385964912,701.4671052631579,776.2225877192982,767.4254385964912,587.7609649122807,425.05263157894734,333.66337719298247,274.9155701754386,198.82127192982455,129.72587719298247,33.633527,86.624551,Y
1,130.64659090909092,95.30795454545455,81.68295454545455,83.93295454545455,116.87272727272727,257.66875,519.6198863636364,848.7505681818182,698.0028409090909,643.7261363636363,681.1789772727273,731.1363636363636,781.0596590909091,803.0403409090909,835.5801136363636,908.9693181818182,963.6721590909091,914.7176136363636,665.5829545454545,525.1011363636363,421.6034090909091,364.0943181818182,284.9119318181818,204.3903409090909,32.367656,86.31539699999999,Y
1,63.55862977602108,43.81581027667984,39.70750988142292,41.52305665349144,77.18577075098814,193.75599472990777,424.85797101449276,654.094071146245,547.9594202898551,449.4332015810277,453.5275362318841,478.7072463768116,515.6695652173913,522.3243741765481,562.5989459815547,665.0479578392622,746.6969696969697,701.089328063241,479.5225296442688,341.47536231884055,262.27667984189725,217.10856389986824,157.17022397891964,105.48959156785244,34.703883000000005,86.68217800000001,Y
1,63.38235294117647,47.45392156862745,51.325490196078434,54.05490196078431,103.83039215686274,252.6186274509804,471.0372549019608,562.035294117647,444.62254901960785,413.13823529411764,413.98823529411766,421.93529411764706,446.66960784313727,460.83039215686273,499.2343137254902,580.7539215686274,632.5156862745098,613.8196078431373,436.32254901960783,313.31470588235294,243.34019607843138,195.84607843137255,143.40588235294118,97.34705882352941,34.627959999999995,86.909929,Y
1,58.024,41.252,36.932,44.534,92.938,258.51,494.568,679.896,545.8,440.39,431.616,444.588,475.616,494.776,538.858,651.498,753.942,730.936,483.164,332.882,255.57,198.614,140.948,91.752,34.709425,87.74449399999999,Y
1,83.4084142394822,58.16893203883495,60.62653721682848,66.43236245954692,127.37734627831715,343.43236245954694,670.9987055016181,809.6828478964401,645.2349514563107,563.9553398058252,558.9320388349514,563.147572815534,600.0563106796117,622.9644012944984,688.1915857605178,829.2906148867314,926.4032362459546,890.0912621359223,605.6045307443366,427.1741100323625,325.705501618123,265.1333333333333,188.84077669902913,127.31844660194174,34.631543,86.886386,Y
1,101.37537537537537,69.86336336336336,72.87387387387388,77.52027027027027,148.47522522522522,404.86561561561564,805.8521021021021,985.2394894894895,793.1816816816817,685.5375375375376,678.265015015015,685.731981981982,731.8400900900901,763.3708708708708,843.4166666666666,1018.2522522522522,1127.2740240240241,1087.2837837837837,744.6711711711712,524.8003003003003,396.5900900900901,325.36036036036035,232.4039039039039,155.45795795795794,34.635134,86.859482,Y
1,105.92905405405405,75.79729729729729,76.14527027027027,80.66891891891892,152.6689189189189,414.02364864864865,832.0692567567568,1025.1706081081081,834.2787162162163,711.0202702702703,704.8969594594595,718.7905405405405,767.2736486486486,792.1773648648649,878.375,1062.400337837838,1176.6891891891892,1102.5050675675675,763.1824324324324,555.1452702702703,420.7787162162162,339.0152027027027,242.33445945945945,160.44425675675674,34.649614,86.821202,Y
1,76.69406779661017,49.29491525423729,43.842372881355935,44.44322033898305,83.83898305084746,202.6949152542373,457.1686440677966,742.1889830508475,669.1923728813559,545.2347457627119,560.1457627118644,609.2466101694915,651.271186440678,653.4389830508475,695.4601694915254,794.8677966101695,874.2338983050847,834.371186440678,595.1559322033899,427.22457627118644,323.8364406779661,271.06610169491523,200.4508474576271,127.58305084745763,34.711874,86.657989,Y
1,92.76405325443787,65.81508875739645,64.6353550295858,70.79733727810651,140.80991124260356,348.39127218934914,669.7670118343195,895.1582840236687,735.2988165680473,619.1560650887574,603.3735207100592,605.5392011834319,656.5170118343195,655.4105029585799,687.5377218934912,772.3372781065088,822.5673076923077,802.0207100591716,600.6937869822485,441.4082840236686,341.2832840236686,283.94674556213016,211.83505917159763,148.25369822485206,34.669711,86.761459,Y
1,77.17771373679155,54.323246878001925,52.39913544668588,58.84966378482228,111.24591738712776,273.4980787704131,580.4452449567723,872.581171950048,700.1340057636887,552.9466858789625,546.8957732949087,569.4236311239193,612.3751200768492,623.5926993275697,680.2608069164265,816.5033621517771,927.4034582132565,861.2425552353507,574.7992315081652,406.104707012488,304.84197886647456,252.559558117195,184.962055715658,126.81075888568684,34.696842,86.699463,Y
1,76.90172910662824,50.24466858789626,42.41873198847262,41.70778097982709,78.53976945244956,195.84265129682998,449.4438040345821,755.9965417867435,674.0389048991354,539.9270893371757,544.9778097982709,592.792795389049,635.4311239193083,634.1371757925072,667.7489913544669,770.3507204610951,857.271181556196,826.5631123919309,578.1348703170029,414.5423631123919,319.36743515850145,265.1824207492795,189.1962536023055,123.79827089337176,34.718133,86.63476999999999,Y
1,82.00293255131965,54.28482404692082,45.6066715542522,45.8200146627566,84.74523460410558,212.1425953079179,464.7261730205279,770.3735337243402,682.8225806451613,550.317082111437,560.3412756598241,608.3837976539589,653.3156158357772,655.674853372434,694.3684017595308,803.4574780058651,892.4629765395895,862.1902492668622,607.6715542521994,437.1103372434018,342.658357771261,280.5993401759531,200.4974340175953,131.52785923753666,34.723824,86.64338599999999,Y
1,150.66335540838853,103.37858719646799,84.62472406181016,90.36423841059603,135.13024282560707,310.1473509933775,743.0242825607064,1242.8901766004415,1110.9906181015454,958.7930463576159,966.3769315673289,1057.6396247240618,1120.1169977924944,1152.4012141280352,1196.4519867549668,1320.8261589403974,1466.5943708609273,1424.7224061810155,1060.971302428256,776.0325607064018,627.8719646799117,509.96467991169976,357.37693156732894,235.3769315673289,33.41602,86.755372,Y
1,80.48630952380952,57.823214285714286,53.60952380952381,59.58571428571429,118.18630952380953,244.2017857142857,378.97261904761905,527.1333333333333,443.8333333333333,411.45416666666665,442.6672619047619,478.66964285714283,492.28809523809525,493.38988095238096,531.6738095238095,602.5059523809524,653.4910714285714,577.5345238095238,408.3482142857143,302.99345238095236,246.60654761904763,208.57321428571427,161.89404761904763,114.92678571428571,30.643958,88.08239300000001,Y
1,139.46124031007753,99.34689922480621,88.77228682170542,101.29554263565892,176.86434108527132,365.3265503875969,664.640503875969,974.078488372093,798.468992248062,746.484496124031,790.5300387596899,833.7519379844962,877.7354651162791,904.2829457364342,954.7073643410853,1048.0029069767443,1109.2403100775193,1066.8963178294573,775.3982558139535,599.5707364341085,475.6686046511628,389.1259689922481,298.03682170542635,211.37596899224806,30.662765000000004,88.126621,Y
1,95.51341991341991,69.04069264069264,64.7038961038961,73.61471861471861,133.8147186147186,267.12554112554113,478.8606060606061,708.3038961038961,568.1099567099567,514.9030303030303,529.1861471861472,552.5316017316018,574.6727272727272,583.4051948051948,623.9038961038962,703.552380952381,755.7419913419914,729.48658008658,516.6493506493506,395.9670995670996,317.71255411255413,257.43030303030304,198.6268398268398,142.27272727272728,30.633323999999998,88.11823100000001,Y
1,72.98156342182891,58.198377581120944,54.195427728613566,58.96386430678466,83.78908554572271,130.02138643067846,201.0457227138643,282.02949852507373,306.4793510324484,359.4800884955752,410.96165191740414,425.2352507374631,429.7153392330383,444.6895280235988,462.7146017699115,479.39306784660766,465.7160766961652,427.9233038348083,341.94321533923306,286.1570796460177,227.64675516224187,173.094395280236,128.88421828908554,98.46017699115045,34.860393,86.926549,Y
1,81.99222222222222,63.035,59.373333333333335,72.55,113.45666666666666,235.50833333333333,423.64166666666665,497.8622222222222,469.8227777777778,503.18833333333333,531.0533333333333,547.8861111111111,571.2961111111111,592.9305555555555,626.0472222222222,666.8572222222223,693.6661111111111,655.9416666666667,495.86055555555555,367.90944444444443,291.61555555555555,231.75944444444445,169.92388888888888,119.45,33.758725,86.830235,Y
1,111.49802371541502,85.98715415019763,78.1205533596838,89.1413043478261,134.39723320158103,239.0187747035573,384.949604743083,515.6077075098814,550.0375494071146,620.4199604743083,658.4407114624506,678.9881422924901,690.8250988142292,716.8359683794466,753.5,784.6946640316205,784.6521739130435,732.2371541501976,582.3033596837945,449.4110671936759,365.8112648221344,284.62351778656125,213.21343873517787,152.05335968379447,34.176722,86.87648,Y
1,147.93700787401573,115.29527559055119,97.7244094488189,90.84448818897638,94.06692913385827,118.27952755905511,154.6811023622047,186.001968503937,185.65944881889763,200.6535433070866,227.23031496062993,260.81496062992125,303.9271653543307,328.0551181102362,337.18307086614175,359.1633858267717,384.68503937007875,375.8307086614173,323.40354330708664,282.2992125984252,259.65157480314963,249.41141732283464,234.81102362204723,189.98031496062993,30.889663,88.023691,Y
